"Qualifying Name","Name of Area","FIPS","Nation","State","County","County Subdivision","Census Tract","Block Group","Place","Congressional District (116th)","State Legislative District (Upper Chamber)","State Legislative District (Lower Chamber)","Metropolitan Statistical Area/Micropolitan Statistical Area","Combined Statistical Area","2020 Housing Units","2020 Occupied Units","2020 Vacant Units","2010 Housing Units","2010 Occupied Units","2010 Vacant Units","Housing Units Change","Occupied Units Change","Vacant Units Change","Housing Units Change Percent","Occupied Units Change Percent","Vacant Units Change Percent","Housing Units Change Percent Points","Occupied Units Change Percent Points","Vacant Units Change Percent Points","2020 Total Population","White 2020","African American or Black 2020","American Indian and Alaska Native 2020","Asian 2020","Native Hawaiian and Other Pacific Islander 2020","Other 2020","Two or More Races 2020","2010 Total Population","White 2010 ","African American or Black 2010 ","American Indian and Alaska Native 2010 ","Asian 2010 ","Native Hawaiian and Other Pacific Islander 2010 ","Other 2010 ","Two or More Races 2010 ","Population Change","White Change","African American or Black Change","American Indian and Alaska Native Change","Asian Change","Native Hawaiian and Other Pacific Islander Change","Other Change","Two or More Races Change","Population Change Percent","White Change Percent","African American or Black Change Percent","American Indian and Alaska Native Change Percent","Asian Change Percent","Native Hawaiian and Other Pacific Islander Change Percent","Other Change Percent","Two or More Races Change Percent","Total Population Change Percent Points","White Change Percent Points","African American or Black Change Percent Points","American Indian and Alaska Native Change Percent Points","Asian Change Percent Points","Native Hawaiian and Other Pacific Islander Change Percent Points","Other Change Percent Points","Two or More Races Change Percent Points"
Geo_QNAME,Geo_NAME,Geo_FIPS,Geo_NATION,Geo_STATE,Geo_COUNTY,Geo_CS,Geo_CT,Geo_BG,Geo_PLACE,Geo_CD,Geo_SLDUC,Geo_SLDLC,Geo_MSAMSA,Geo_CSA,SE_T015_000,SE_T015_001,SE_T015_002,SE_T016_000,SE_T016_001,SE_T016_002,SE_T017_000,SE_T017_001,SE_T017_002,SE_T018_000,SE_T018_001,SE_T018_002,SE_T019_000,SE_T019_001,SE_T019_002,SE_T005_000,SE_T005_002,SE_T005_003,SE_T005_004,SE_T005_005,SE_T005_006,SE_T005_007,SE_T005_008,SE_T006_000,SE_T006_002,SE_T006_003,SE_T006_004,SE_T006_005,SE_T006_006,SE_T006_007,SE_T006_008,SE_T025_000,SE_T025_002,SE_T025_003,SE_T025_004,SE_T025_005,SE_T025_006,SE_T025_007,SE_T025_008,SE_T026_000,SE_T026_002,SE_T026_003,SE_T026_004,SE_T026_005,SE_T026_006,SE_T026_007,SE_T026_008,SE_T027_000,SE_T027_002,SE_T027_003,SE_T027_004,SE_T027_005,SE_T027_006,SE_T027_007,SE_T027_008
"Census Tract 3023.01, Los Angeles County, California","Census Tract 3023.01","06037302301","00","06","037",,"302301",,,,,,,,1566,1480,86,1549,1357,192,17,123,-106,1.09748224661072,9.06411201179072,-55.2083333333333,7.99360577730113E-15,6.903395013633,-6.90339501363299,3804,2074,117,47,814,6,429,317,3790,2351,67,17,894,0,339,122,14,-277,50,30,-80,6,90,195,0.369393139841689,-11.7822203317737,74.6268656716418,176.470588235294,-8.94854586129754,,26.5486725663717,159.836065573771,7.99360577730113E-15,-7.51010601255725,1.30789975279459,0.78699272256117,-2.18986263591442,0.157728706624606,2.33301149463556,5.11433597185576
"Census Tract 3023.02, Los Angeles County, California","Census Tract 3023.02","06037302302","00","06","037",,"302302",,,,,,,,2106,2023,83,1827,1711,116,279,312,-33,15.2709359605911,18.2349503214494,-28.448275862069,8.88178419700125E-16,2.40808574141907,-2.40808574141907,5417,2603,250,64,912,4,1029,555,4895,2947,91,21,823,17,782,214,522,-344,159,43,89,-13,247,341,10.6639427987743,-11.6728876823889,174.725274725275,204.761904761905,10.8140947752126,-76.4705882352941,31.5856777493606,159.345794392523,-7.105427357601E-15,-12.1518625490101,2.75606077262535,0.752456562899343,0.0228124564535331,-0.273451546534828,3.02026891847121,5.8737153850955
"Census Tract 3024.01, Los Angeles County, California","Census Tract 3024.01","06037302401","00","06","037",,"302401",,,,,,,,2820,2698,122,2252,2147,105,568,551,17,25.2220248667851,25.6637168141593,16.1904761904762,-4.88498130835069E-15,0.3362810677349,-0.336281067734905,6484,3426,165,65,1001,11,1143,673,5944,3566,135,22,1023,4,951,243,540,-140,30,43,-22,7,192,430,9.08479138627187,-3.92596747055524,22.2222222222222,195.454545454545,-2.1505376344086,175,20.1892744479495,176.954732510288,4.44089209850063E-15,-7.15551605235124,0.273527631531971,0.632346482033007,-1.7726313368532,0.102353614197241,1.62868035034785,6.29123931109438
"Census Tract 3025.03, Los Angeles County, California","Census Tract 3025.03","06037302503","00","06","037",,"302503",,,,,,,,1520,1477,43,1524,1462,62,-4,15,-19,-0.26246719160105,1.02599179206566,-30.6451612903226,-3.77475828372553E-15,1.23929410139522,-1.23929410139522,4011,2620,42,31,429,1,551,337,4330,3153,28,18,498,2,433,198,-319,-533,14,13,-69,-1,118,139,-7.36720554272517,-16.9045353631462,50,72.2222222222222,-13.855421686747,-50,27.2517321016166,70.2020202020202,4.44089209850063E-15,-7.49718297775804,0.400469148640315,0.357170206873361,-0.805567599033374,-0.021257937899414,3.7372226377462,3.82914652143096
"Census Tract 3025.04, Los Angeles County, California","Census Tract 3025.04","06037302504","00","06","037",,"302504",,,,,,,,1509,1463,46,1512,1434,78,-3,29,-32,-0.198412698412698,2.02231520223152,-41.025641025641,9.76996261670138E-15,2.11035375051281,-2.1103537505128,3927,2300,32,31,463,3,672,426,4234,2857,50,13,540,1,562,211,-307,-557,-18,18,-77,2,110,215,-7.25082664147378,-19.4959747987399,-36,138.461538461538,-14.2592592592593,200,19.5729537366548,101.895734597156,-2.66453525910038E-15,-8.90868049027487,-0.366044988012812,0.482368410068541,-0.963726410390668,0.0527758662188627,3.83879922905736,5.86450838333358
"Census Tract 3025.05, Los Angeles County, California","Census Tract 3025.05","06037302505","00","06","037",,"302505",,,,,,,,1309,1274,35,1504,1400,104,-195,-126,-69,-12.9654255319149,-9,-66.3461538461538,1.77635683940025E-15,4.24109682557743,-4.24109682557743,3766,2005,66,77,465,6,742,405,3749,2143,72,19,505,2,805,203,17,-138,-6,58,-40,4,-63,202,0.453454254467858,-6.43957069528698,-8.33333333333333,305.263157894737,-7.92079207920792,200,-7.82608695652174,99.5073891625616,-3.5527136788005E-15,-3.92239842467462,-0.167989566203315,1.53780785161049,-1.12294062626295,0.105972674320516,-1.76979040755354,5.33933849876342
"Census Tract 3025.06, Los Angeles County, California","Census Tract 3025.06","06037302506","00","06","037",,"302506",,,,,,,,1326,1289,37,1369,1303,66,-43,-14,-29,-3.14097881665449,-1.07444359171144,-43.9393939393939,-2.22044604925031E-15,2.03069034547572,-2.03069034547572,3410,2117,92,24,354,1,488,334,3534,2416,89,7,405,1,420,196,-124,-299,3,17,-51,0,68,138,-3.50877192982456,-12.3758278145695,3.37078651685393,242.857142857143,-12.5925925925926,0,16.1904761904762,70.4081632653061,8.88178419700125E-16,-6.28234809898647,0.179554457992489,0.505736481967382,-1.0788701960179,0.00102896537531512,2.42630035499305,4.24859803467613
"Census Tract 3101, Los Angeles County, California","Census Tract 3101","06037310100","00","06","037",,"310100",,,,,,,,2111,2035,76,2082,2017,65,29,18,11,1.39289145052834,0.892414476945959,16.9230769230769,3.10862446895044E-15,-0.478191404886619,0.478191404886622,5885,4353,48,16,700,5,161,602,5845,4667,56,17,767,3,138,197,40,-314,-8,-1,-67,2,23,405,0.684345594525235,-6.72809085065352,-14.2857142857143,-5.88235294117647,-8.73533246414602,66.6666666666667,16.6666666666667,205.583756345178,3.5527136788005E-15,-5.87830771276963,-0.142450867169654,-0.0189692226179998,-1.22767936635529,0.0336358476153652,0.374776602881141,6.85899471841606
"Census Tract 3102.01, Los Angeles County, California","Census Tract 3102.01","06037310201","00","06","037",,"310201",,,,,,,,2161,2074,87,2130,2025,105,31,49,-18,1.45539906103286,2.41975308641975,-17.1428571428571,1.04360964314765E-14,0.903663536052046,-0.903663536052036,5521,3889,109,23,716,18,272,494,5466,4133,96,3,785,5,214,230,55,-244,13,20,-69,13,58,264,1.00622027076473,-5.90370191144447,13.5416666666667,666.666666666667,-8.78980891719745,260,27.1028037383178,114.782608695652,0,-5.17274196324409,0.217968276400396,0.361706455205163,-1.39284240401201,0.234553323428034,1.01153212498757,4.73982418723494
"Census Tract 3102.02, Los Angeles County, California","Census Tract 3102.02","06037310202","00","06","037",,"310202",,,,,,,,1944,1868,76,1911,1825,86,33,43,-10,1.72684458398744,2.35616438356164,-11.6279069767442,1.33226762955019E-15,0.590796622542655,-0.590796622542654,4945,3701,104,29,390,2,260,459,4972,3923,96,13,479,1,213,247,-27,-222,8,16,-89,1,47,212,-0.543041029766693,-5.65893448891155,8.33333333333333,123.076923076923,-18.580375782881,100,22.0657276995305,85.82995951417,7.99360577730113E-15,-4.05857432562694,0.172321928990415,0.324986761048932,-1.74719582340581,0.0203322631000539,0.973845852242732,4.31428334365063
"Census Tract 3103, Los Angeles County, California","Census Tract 3103","06037310300","00","06","037",,"310300",,,,,,,,1086,1066,20,1082,1063,19,4,3,1,0.369685767097967,0.282220131702728,5.26315789473684,4.85722573273506E-15,-0.0856132324356662,0.0856132324356711,3132,2180,18,6,545,5,76,302,2987,2298,21,2,468,1,73,124,145,-118,-3,4,77,4,3,178,4.85436893203883,-5.1348999129678,-14.2857142857143,200,16.4529914529915,400,4.10958904109589,143.548387096774,-8.88178419700125E-15,-7.32929112574242,-0.128333891306774,0.124614068370346,1.73312750313085,0.126163994593857,-0.0173591737033317,5.49107862465747
"Census Tract 3104, Los Angeles County, California","Census Tract 3104","06037310400","00","06","037",,"310400",,,,,,,,1375,1312,63,1351,1298,53,24,14,10,1.77646188008882,1.07858243451464,18.8679245283019,-3.44169137633799E-15,-0.658798196622035,0.658798196622031,3555,2320,47,23,400,3,260,502,3379,2550,34,12,369,7,255,152,176,-230,13,11,31,-4,5,350,5.20864160994377,-9.01960784313725,38.2352941176471,91.6666666666667,8.40108401084011,-57.1428571428571,1.96078431372549,230.263157894737,-3.5527136788005E-15,-10.2059173292142,0.315866718779722,0.291841434790626,0.331367439080379,-0.122773696559664,-0.232968666817344,9.62258409994052
"Census Tract 3105.01, Los Angeles County, California","Census Tract 3105.01","06037310501","00","06","037",,"310501",,,,,,,,1496,1441,55,1144,1081,63,352,360,-8,30.7692307692308,33.3024976873266,-12.6984126984127,5.55111512312578E-15,1.83052241875772,-1.83052241875771,3788,1478,155,53,454,8,905,735,3205,1923,95,28,297,0,668,194,583,-445,60,25,157,8,237,541,18.1903276131045,-23.1409256370255,63.1578947368421,89.2857142857143,52.8619528619529,,35.4790419161677,278.865979381443,-5.32907051820075E-15,-20.9820485744456,1.12775049544748,0.525520281634919,2.71844580224603,0.211193241816262,3.04880178311673,13.3503369701842
"Census Tract 3106.01, Los Angeles County, California","Census Tract 3106.01","06037310601","00","06","037",,"310601",,,,,,,,2455,2371,84,2488,2259,229,-33,112,-145,-1.32636655948553,4.95794599380257,-63.3187772925764,7.105427357601E-15,5.782591469604,-5.782591469604,6085,2964,291,64,1045,2,867,852,5716,3572,192,19,1005,11,613,304,369,-608,99,45,40,-9,254,548,6.4555633310007,-17.0212765957447,51.5625,236.842105263158,3.98009950248756,-81.8181818181818,41.4355628058728,180.263157894737,3.5527136788005E-15,-13.7813101427008,1.4232591356529,0.719366359360885,-0.408848175456977,-0.159574559842401,3.52386847626895,8.68323890671747
"Census Tract 3106.02, Los Angeles County, California","Census Tract 3106.02","06037310602","00","06","037",,"310602",,,,,,,,1202,1149,53,1159,1090,69,43,59,-16,3.71009490940466,5.41284403669725,-23.1884057971014,9.10382880192628E-15,1.54409030677948,-1.54409030677947,2956,1754,65,28,443,0,252,414,2655,1903,82,6,411,8,143,102,301,-149,-17,22,32,-8,109,312,11.3370998116761,-7.82974251182344,-20.7317073170732,366.666666666667,7.78588807785888,-100,76.2237762237762,305.882352941176,7.105427357601E-15,-12.3391410492624,-0.889594785032963,0.721237280490509,-0.49375778842993,-0.301318267419962,3.1389697993675,10.1636048102872
"Census Tract 3107.01, Los Angeles County, California","Census Tract 3107.01","06037310701","00","06","037",,"310701",,,,,,,,1203,1180,23,1177,1136,41,26,44,-18,2.2090059473237,3.87323943661972,-43.9024390243902,6.66133814775094E-15,1.57154550610165,-1.57154550610164,2482,1726,71,16,231,1,190,247,2361,1772,42,4,291,0,131,121,121,-46,29,12,-60,1,59,126,5.12494705633206,-2.59593679458239,69.0476190476191,300,-20.6185567010309,,45.0381679389313,104.132231404959,3.5527136788005E-15,-5.51225067841273,1.08168905061807,0.475221680811713,-3.01827542038382,0.040290088638195,2.10662044142647,4.8267048373021
"Census Tract 3107.03, Los Angeles County, California","Census Tract 3107.03","06037310703","00","06","037",,"310703",,,,,,,,2217,2128,89,2177,2072,105,40,56,-16,1.83739090491502,2.7027027027027,-15.2380952380952,-6.21724893790088E-15,0.808717205690601,-0.808717205690607,5126,3454,159,18,518,2,410,565,5114,3924,107,10,457,4,326,286,12,-470,52,8,61,-2,84,279,0.234649980445835,-11.9775739041794,48.5981308411215,80,13.3479212253829,-50,25.7668711656442,97.5524475524475,-9.76996261670138E-15,-9.348569356861,1.00953812955371,0.15560934455629,1.16909187649946,-0.0391998829344095,1.62378152679958,5.42974836238636
"Census Tract 3107.04, Los Angeles County, California","Census Tract 3107.04","06037310704","00","06","037",,"310704",,,,,,,,2499,2394,105,2467,2317,150,32,77,-45,1.29712201053912,3.32326283987915,-30,9.10382880192628E-15,1.87857875213321,-1.8785787521332,4989,3223,254,36,593,6,376,501,4867,3585,196,14,605,3,222,242,122,-362,58,22,-12,3,154,259,2.50667762482022,-10.0976290097629,29.5918367346939,157.142857142857,-1.98347107438017,100,69.3693693693694,107.02479338843,4.44089209850063E-15,-9.05721372719592,1.06407921137207,0.433935961766389,-0.544505905595556,0.05862496835549,2.97524906139305,5.06983042990449
"Census Tract 3107.05, Los Angeles County, California","Census Tract 3107.05","06037310705","00","06","037",,"310705",,,,,,,,1427,1341,86,1423,1261,162,4,80,-76,0.28109627547435,6.3441712926249,-46.9135802469136,6.21724893790088E-15,5.35776986448974,-5.35776986448973,2387,1627,115,12,286,2,143,202,2237,1669,66,11,293,5,75,118,150,-42,49,1,-7,-3,68,84,6.70540902995083,-2.51647693229479,74.2424242424242,9.09090909090909,-2.38907849829352,-60,90.6666666666667,71.1864406779661,-4.44089209850063E-16,-6.44797975324169,1.86738290910065,0.0109930878385173,-1.11633215156079,-0.13972645377032,2.63807889516283,3.1875834664708
"Census Tract 3108, Los Angeles County, California","Census Tract 3108","06037310800","00","06","037",,"310800",,,,,,,,2126,2063,63,2092,1994,98,34,69,-35,1.62523900573614,3.46038114343029,-35.7142857142857,6.21724893790088E-15,1.72120104541964,-1.72120104541963,5098,2947,169,53,497,6,544,882,4909,3560,105,33,505,2,447,257,189,-613,64,20,-8,4,97,625,3.85007129761662,-17.2191011235955,60.952380952381,60.6060606060606,-1.58415841584158,200,21.7002237136465,243.190661478599,-1.77635683940025E-15,-14.7128783482768,1.17609700152025,0.367388710705895,-0.53830639570349,0.0769517178118413,1.56512713416347,12.0656201797788
"Census Tract 3109, Los Angeles County, California","Census Tract 3109","06037310900","00","06","037",,"310900",,,,,,,,2634,2565,69,2570,2487,83,64,78,-14,2.49027237354086,3.13630880579011,-16.8674698795181,-3.44169137633799E-15,0.609982007214838,-0.609982007214841,6999,3769,124,83,956,5,855,1207,6870,4926,111,42,787,3,656,345,129,-1157,13,41,169,2,199,862,1.87772925764192,-23.487616727568,11.7117117117117,97.6190476190476,21.4739517153748,66.6666666666667,30.3353658536585,249.855072463768,8.88178419700125E-15,-17.8525066899763,0.155961144792363,0.574529985880703,2.20349008061663,0.0277706546973959,2.66726812501599,12.2234866989732
"Census Tract 3110, Los Angeles County, California","Census Tract 3110","06037311000","00","06","037",,"311000",,,,,,,,1497,1437,60,1480,1418,62,17,19,-2,1.14864864864865,1.33991537376587,-3.2258064516129,-2.77555756156289E-15,0.181173157125059,-0.181173157125061,3872,2109,85,31,472,11,547,617,3755,2532,80,12,454,2,479,196,117,-423,5,19,18,9,68,421,3.11584553928096,-16.7061611374408,6.25,158.333333333333,3.9647577092511,450,14.19624217119,214.795918367347,-1.77635683940025E-15,-12.962118002443,0.0647552574528726,0.48104593324603,0.099536705879763,0.230828592180124,1.37074121556932,10.7152102981149
"Census Tract 3111, Los Angeles County, California","Census Tract 3111","06037311100","00","06","037",,"311100",,,,,,,,1410,1374,36,1399,1353,46,11,21,-10,0.786275911365261,1.55210643015521,-21.7391304347826,-5.21804821573824E-15,0.734871412711202,-0.734871412711207,4010,1986,69,20,514,3,639,779,3897,2701,78,23,430,3,451,211,113,-715,-9,-3,84,0,188,568,2.89966641005902,-26.4716771566087,-11.5384615384615,-13.0434782608696,19.5348837209302,0,41.6851441241685,269.194312796209,1.06581410364015E-14,-19.7835408911644,-0.280841391517357,-0.0914444706811365,1.7838262951807,-0.00216932649131597,4.3621572192178,14.0120125654558
"Census Tract 3112, Los Angeles County, California","Census Tract 3112","06037311200","00","06","037",,"311200",,,,,,,,1377,1334,43,1322,1256,66,55,78,-23,4.16036308623298,6.21019108280255,-34.8484848484849,6.66133814775094E-15,1.86970512976862,-1.86970512976861,3270,1968,77,38,310,5,351,521,3138,2377,45,23,277,1,291,124,132,-409,32,15,33,4,60,397,4.20650095602294,-17.2065628944047,71.1111111111111,65.2173913043478,11.913357400722,400,20.6185567010309,320.161290322581,-1.77635683940025E-15,-15.5653984013659,0.920705644336076,0.429128586547851,0.652843802807843,0.121037767291736,1.46052239198695,11.9811602083955
"Census Tract 3113, Los Angeles County, California","Census Tract 3113","06037311300","00","06","037",,"311300",,,,,,,,1569,1540,29,1525,1472,53,44,68,-24,2.88524590163934,4.6195652173913,-45.2830188679245,-4.44089209850063E-16,1.62709880993428,-1.62709880993428,3874,2393,68,24,351,0,392,646,3811,2838,67,30,398,0,296,182,63,-445,1,-6,-47,0,96,464,1.65310942009971,-15.6800563777308,1.49253731343284,-20,-11.8090452261307,,32.4324324324324,254.945054945055,1.77635683940025E-15,-12.6978638446678,-0.00277706018241633,-0.167680248477799,-1.38305047733601,0,2.35175002882047,11.8996216018435
"Census Tract 3114, Los Angeles County, California","Census Tract 3114","06037311400","00","06","037",,"311400",,,,,,,,1055,1028,27,1036,972,64,19,56,-37,1.83397683397683,5.76131687242798,-57.8125,-5.32907051820075E-15,3.61836447144503,-3.61836447144504,2454,1672,37,12,236,2,153,342,2274,1821,34,6,189,1,107,116,180,-149,3,6,47,1,46,226,7.9155672823219,-8.18231740801757,8.82352941176471,100,24.8677248677249,100,42.9906542056075,194.827586206897,0,-11.9454963411199,0.0125797524046681,0.225145312268162,1.30560626880243,0.0375242187113603,1.52935383080341,8.83528695812985
"Census Tract 3115, Los Angeles County, California","Census Tract 3115","06037311500","00","06","037",,"311500",,,,,,,,2547,2437,110,2502,2385,117,45,52,-7,1.79856115107914,2.18029350104822,-5.98290598290598,-6.66133814775094E-16,0.357452553857973,-0.357452553857974,5921,3660,133,42,646,8,532,900,5633,4197,134,28,583,4,399,288,288,-537,-1,14,63,4,133,612,5.11272856382034,-12.794853466762,-0.746268656716418,50,10.8061749571184,100,33.3333333333333,212.5,-8.88178419700125E-15,-12.693484509771,-0.132596795735843,0.21226880598092,0.560594367048259,0.0641021931674918,1.90170939081839,10.0874065484918
"Census Tract 3116.01, Los Angeles County, California","Census Tract 3116.01","06037311601","00","06","037",,"311601",,,,,,,,1301,1133,168,1067,1029,38,234,104,130,21.9306466729147,10.1068999028183,342.105263157895,7.105427357601E-15,-9.3517566690463,9.3517566690463,2532,1737,106,11,208,0,181,289,2111,1576,93,15,172,2,176,77,421,161,13,-4,36,-2,5,212,19.9431549028896,10.2157360406091,13.9784946236559,-26.6666666666667,20.9302325581395,-100,2.84090909090909,275.324675324675,-7.105427357601E-15,-6.05466513702767,-0.219081124000291,-0.27612453536467,0.0670526685240855,-0.0947418285172904,-1.18878169941097,7.7663416557968
"Census Tract 3116.02, Los Angeles County, California","Census Tract 3116.02","06037311602","00","06","037",,"311602",,,,,,,,3158,2856,302,3057,2870,187,101,-14,115,3.3038927052666,-0.48780487804878,61.4973262032086,8.88178419700125E-16,-3.44590629009346,3.44590629009346,5254,3304,296,36,684,12,297,625,5138,3707,287,18,639,3,261,223,116,-403,9,18,45,9,36,402,2.25768781627092,-10.8713245211762,3.13588850174216,100,7.04225352112676,300,13.7931034482759,180.269058295964,-2.66453525910038E-15,-9.26327535875834,0.0479717542311089,0.334861366445969,0.581906639779763,0.170008933488996,0.573038347916499,7.555488316896
"Census Tract 3117, Los Angeles County, California","Census Tract 3117","06037311700","00","06","037",,"311700",,,,,,,,2797,2679,118,2768,2607,161,29,72,-43,1.04768786127168,2.76179516685846,-26.7080745341615,-1.33226762955019E-15,1.59766812501421,-1.59766812501421,6227,4071,166,46,657,6,462,819,6137,4724,163,26,629,6,331,258,90,-653,3,20,28,0,131,561,1.4665145836728,-13.8230313293819,1.84049079754601,76.9230769230769,4.45151033386327,0,39.5770392749245,217.441860465116,-5.32907051820075E-15,-11.599135200461,0.00978932437150047,0.31505871540461,0.301519564295777,-0.00141305403919013,2.02578828855055,8.9483923618777
"Census Tract 3118.01, Los Angeles County, California","Census Tract 3118.01","06037311801","00","06","037",,"311801",,,,,,,,1414,1355,59,1381,1281,100,33,74,-41,2.38957277335264,5.77673692427791,-41,-3.99680288865056E-15,3.06856950306595,-3.06856950306596,3066,1543,122,33,272,0,616,480,3059,2024,141,34,245,8,431,175,7,-481,-19,-1,27,-8,185,305,0.22883295194508,-23.7648221343874,-13.4751773049645,-2.94117647058824,11.0204081632653,-100,42.92343387471,174.285714285714,0.0326904217064428,-15.8392556734301,-0.630223563673926,-0.0351533986843225,0.862340484922848,-0.26152337365152,6.00175244543759,9.93475350078591
"Census Tract 3118.02, Los Angeles County, California","Census Tract 3118.02","06037311802","00","06","037",,"311802",,,,,,,,1553,1483,70,1525,1377,148,28,106,-78,1.83606557377049,7.69789397240378,-52.7027027027027,-6.21724893790088E-15,5.19751301024986,-5.19751301024986,3881,1498,187,54,443,4,1063,632,3813,2272,180,57,471,6,604,223,68,-774,7,-3,-28,-2,459,409,1.7833726724364,-34.0669014084507,3.88888888888889,-5.26315789473684,-5.9447983014862,-33.3333333333333,75.9933774834437,183.408071748879,1.06581410364015E-14,-20.9873287069764,0.0976534189542508,-0.103491945974974,-0.937894493356749,-0.0542901922274204,11.5493024750962,10.4360494444851
"Census Tract 3201.01, Los Angeles County, California","Census Tract 3201.01","06037320101","00","06","037",,"320101",,,,,,,,939,924,15,927,885,42,12,39,-27,1.29449838187702,4.40677966101695,-64.2857142857143,2.66453525910038E-15,2.93330024711271,-2.93330024711271,3632,716,48,89,84,4,1803,888,3605,1778,68,26,62,1,1500,170,27,-1062,-20,63,22,3,303,718,0.748959778085992,-59.7300337457818,-29.4117647058824,242.307692307692,35.4838709677419,300,20.2,422.352941176471,0,-29.6067319618494,-0.56468316765139,1.72922000158859,0.592941765902717,0.0823929075500865,8.03319392424863,19.7336665302107
