Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A09005_001,SE_A09005_002,SE_A09005_009,SE_A09005_010,SE_A09005_003,SE_A09005_004,SE_A09005_005,SE_A09005_006,SE_A09005_007,SE_A09005_008,PCT_SE_A09005_002,PCT_SE_A09005_009,PCT_SE_A09005_010,PCT_SE_A09005_003,PCT_SE_A09005_004,PCT_SE_A09005_005,PCT_SE_A09005_006,PCT_SE_A09005_007,PCT_SE_A09005_008,SE_A03001B_001,SE_A03001B_002,SE_A03001B_003,SE_A03001B_004,SE_A03001B_005,SE_A03001B_006,SE_A03001B_007,SE_A03001B_008,SE_A03001B_009,SE_A03001B_010,PCT_SE_A03001B_002,PCT_SE_A03001B_003,PCT_SE_A03001B_004,PCT_SE_A03001B_005,PCT_SE_A03001B_006,PCT_SE_A03001B_007,PCT_SE_A03001B_008,PCT_SE_A03001B_009,PCT_SE_A03001B_010,SE_A10010_001,SE_A10010_002,SE_A10010_003,SE_A10010_004,SE_A10010_005,SE_A10010_006,SE_A10010_007,SE_A10010_008,SE_A10010_009,SE_A10010_010,PCT_SE_A10010_002,PCT_SE_A10010_003,PCT_SE_A10010_004,PCT_SE_A10010_005,PCT_SE_A10010_006,PCT_SE_A10010_007,PCT_SE_A10010_008,PCT_SE_A10010_009,PCT_SE_A10010_010,SE_B10040_001,SE_B10040_002,SE_B10040_003,PCT_SE_B10040_002,PCT_SE_B10040_003,SE_A09004B_008,SE_A09004B_001,SE_A09004B_002,SE_A09004B_003,SE_A09004B_004,SE_A09004B_005,SE_A09004B_006,SE_A09004B_007,PCT_SE_A09004B_001,PCT_SE_A09004B_002,PCT_SE_A09004B_003,PCT_SE_A09004B_004,PCT_SE_A09004B_005,PCT_SE_A09004B_006,PCT_SE_A09004B_007
"06037901008","Census Tract 9010.08, Los Angeles County, California","ACSSF","ca","140","00","0006536",,,,,"06","037",,,"901008",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037901008","Census Tract 9010.08",,,,1496,1371,1256,115,6,13,7,2,30,67,91.64,83.96,7.69,0.4,0.87,0.47,0.13,2.01,4.48,592,290,200,0,7,0,29,66,210,155,48.99,33.78,0,1.18,0,4.9,11.15,35.47,26.18,1054,539,254,7,76,0,56,122,316,398,51.14,24.1,0.66,7.21,0,5.31,11.57,29.98,37.76,462,190,109,41.13,23.59,1492,798,676,95,0,0,0,27,53.49,45.31,6.37,0,0,0,1.81
"06037901009","Census Tract 9010.09, Los Angeles County, California","ACSSF","ca","140","00","0006537",,,,,"06","037",,,"901009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037901009","Census Tract 9010.09",,,,2170,1860,1585,275,65,0,8,30,52,155,85.71,73.04,12.67,3,0,0.37,1.38,2.4,7.14,588,334,178,0,0,0,37,39,223,148,56.8,30.27,0,0,0,6.29,6.63,37.93,25.17,1867,1113,330,0,63,0,161,200,558,876,59.61,17.68,0,3.37,0,8.62,10.71,29.89,46.92,1279,440,199,34.4,15.56,2170,598,443,45,52,0,26,32,27.56,20.41,2.07,2.4,0,1.2,1.47
"06037901010","Census Tract 9010.10, Los Angeles County, California","ACSSF","ca","140","00","0006538",,,,,"06","037",,,"901010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037901010","Census Tract 9010.10",,,,2330,2178,1942,236,25,0,8,0,0,119,93.48,83.35,10.13,1.07,0,0.34,0,0,5.11,809,553,108,0,22,0,37,89,401,268,68.36,13.35,0,2.72,0,4.57,11,49.57,33.13,1878,1234,189,65,58,0,134,198,616,955,65.71,10.06,3.46,3.09,0,7.14,10.54,32.8,50.85,1069,256,108,23.95,10.1,2330,855,771,84,0,0,0,0,36.7,33.09,3.61,0,0,0,0
"06037901011","Census Tract 9010.11, Los Angeles County, California","ACSSF","ca","140","00","0006539",,,,,"06","037",,,"901011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037901011","Census Tract 9010.11",,,,2292,1919,1730,189,17,10,0,56,44,246,83.73,75.48,8.25,0.74,0.44,0,2.44,1.92,10.73,1114,604,198,48,128,0,71,65,553,140,54.22,17.77,4.31,11.49,0,6.37,5.83,49.64,12.57,2122,1313,288,48,189,0,157,127,333,1167,61.88,13.57,2.26,8.91,0,7.4,5.98,15.69,55,1008,294,127,29.17,12.6,2275,1079,774,109,0,20,54,122,47.43,34.02,4.79,0,0.88,2.37,5.36
"06037901012","Census Tract 9010.12, Los Angeles County, California","ACSSF","ca","140","00","0006540",,,,,"06","037",,,"901012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037901012","Census Tract 9010.12",,,,2890,2676,2525,151,7,0,31,0,0,176,92.6,87.37,5.22,0.24,0,1.07,0,0,6.09,366,257,109,0,0,0,0,0,28,259,70.22,29.78,0,0,0,0,0,7.65,70.77,1706,925,191,28,131,0,44,387,794,555,54.22,11.2,1.64,7.68,0,2.58,22.68,46.54,32.53,1340,339,76,25.3,5.67,2890,687,687,0,0,0,0,0,23.77,23.77,0,0,0,0,0
"06037901013","Census Tract 9010.13, Los Angeles County, California","ACSSF","ca","140","00","0006541",,,,,"06","037",,,"901013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037901013","Census Tract 9010.13",,,,1766,1590,1386,204,44,31,0,0,0,101,90.03,78.48,11.55,2.49,1.76,0,0,0,5.72,217,178,0,0,0,0,0,39,161,42,82.03,0,0,0,0,0,17.97,74.19,19.35,1207,718,93,15,93,0,50,238,350,657,59.49,7.71,1.24,7.71,0,4.14,19.72,29,54.43,990,245,55,24.75,5.56,1766,294,294,0,0,0,0,0,16.65,16.65,0,0,0,0,0
"06037901014","Census Tract 9010.14, Los Angeles County, California","ACSSF","ca","140","00","0006542",,,,,"06","037",,,"901014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037901014","Census Tract 9010.14",,,,2292,1954,1795,159,28,0,0,0,0,310,85.25,78.32,6.94,1.22,0,0,0,0,13.53,350,219,71,0,19,0,22,19,219,41,62.57,20.29,0,5.43,0,6.29,5.43,62.57,11.71,1548,1005,201,0,149,0,91,102,257,897,64.92,12.98,0,9.63,0,5.88,6.59,16.6,57.95,1198,281,21,23.46,1.75,2292,670,497,65,0,0,0,108,29.23,21.68,2.84,0,0,0,4.71
"06037901101","Census Tract 9011.01, Los Angeles County, California","ACSSF","ca","140","00","0006543",,,,,"06","037",,,"901101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037901101","Census Tract 9011.01",,,,2465,2138,1884,254,0,0,13,0,23,291,86.73,76.43,10.3,0,0,0.53,0,0.93,11.81,568,395,50,0,36,0,0,87,278,198,69.54,8.8,0,6.34,0,0,15.32,48.94,34.86,1799,1267,95,0,70,0,129,238,508,1033,70.43,5.28,0,3.89,0,7.17,13.23,28.24,57.42,1231,412,183,33.47,14.87,2465,888,677,60,0,0,0,151,36.02,27.46,2.43,0,0,0,6.13
"06037901102","Census Tract 9011.02, Los Angeles County, California","ACSSF","ca","140","00","0006544",,,,,"06","037",,,"901102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037901102","Census Tract 9011.02",,,,2328,2105,1924,181,100,41,0,0,0,82,90.42,82.65,7.77,4.3,1.76,0,0,0,3.52,501,281,121,0,0,9,72,18,227,135,56.09,24.15,0,0,1.8,14.37,3.59,45.31,26.95,1862,1238,242,43,21,19,172,127,359,1097,66.49,13,2.31,1.13,1.02,9.24,6.82,19.28,58.92,1361,262,84,19.25,6.17,2328,545,415,109,0,0,0,21,23.41,17.83,4.68,0,0,0,0.9
"06037901209","Census Tract 9012.09, Los Angeles County, California","ACSSF","ca","140","00","0006545",,,,,"06","037",,,"901209",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037901209","Census Tract 9012.09",,,,572,496,430,66,26,0,0,2,0,48,86.71,75.17,11.54,4.55,0,0,0.35,0,8.39,125,76,0,0,0,0,44,5,26,99,60.8,0,0,0,0,35.2,4,20.8,79.2,450,345,23,0,8,0,51,23,149,260,76.67,5.11,0,1.78,0,11.33,5.11,33.11,57.78,325,99,49,30.46,15.08,562,260,214,46,0,0,0,0,46.26,38.08,8.19,0,0,0,0
"06037901210","Census Tract 9012.10, Los Angeles County, California","ACSSF","ca","140","00","0006546",,,,,"06","037",,,"901210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037901210","Census Tract 9012.10",,,,728,642,619,23,0,0,0,0,0,86,88.19,85.03,3.16,0,0,0,0,0,11.81,103,86,0,0,0,0,17,0,70,33,83.5,0,0,0,0,16.5,0,67.96,32.04,653,519,0,54,4,0,66,10,162,458,79.48,0,8.27,0.61,0,10.11,1.53,24.81,70.14,550,191,53,34.73,9.64,728,84,78,0,0,0,0,6,11.54,10.71,0,0,0,0,0.82
"06037901214","Census Tract 9012.14, Los Angeles County, California","ACSSF","ca","140","00","0006547",,,,,"06","037",,,"901214",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037901214","Census Tract 9012.14",,,,2271,2069,1747,322,21,0,0,0,0,181,91.11,76.93,14.18,0.92,0,0,0,0,7.97,375,255,76,0,14,0,25,5,201,88,68,20.27,0,3.73,0,6.67,1.33,53.6,23.47,1545,914,172,0,83,0,105,271,467,716,59.16,11.13,0,5.37,0,6.8,17.54,30.23,46.34,1170,323,125,27.61,10.68,2271,546,458,79,0,0,0,9,24.04,20.17,3.48,0,0,0,0.4
"06037901215","Census Tract 9012.15, Los Angeles County, California","ACSSF","ca","140","00","0006548",,,,,"06","037",,,"901215",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037901215","Census Tract 9012.15",,,,1269,1126,1029,97,11,0,0,0,36,96,88.73,81.09,7.64,0.87,0,0,0,2.84,7.57,720,455,168,0,0,0,17,80,423,65,63.19,23.33,0,0,0,2.36,11.11,58.75,9.03,1491,1026,256,0,30,0,49,130,321,853,68.81,17.17,0,2.01,0,3.29,8.72,21.53,57.21,771,360,226,46.69,29.31,1266,108,65,0,0,0,0,43,8.53,5.13,0,0,0,0,3.4
"06037901216","Census Tract 9012.16, Los Angeles County, California","ACSSF","ca","140","00","0006549",,,,,"06","037",,,"901216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037901216","Census Tract 9012.16",,,,1173,990,933,57,0,22,0,0,0,161,84.4,79.54,4.86,0,1.88,0,0,0,13.73,52,52,0,0,0,0,0,0,52,0,100,0,0,0,0,0,0,100,0,798,541,16,0,15,0,17,209,281,486,67.79,2.01,0,1.88,0,2.13,26.19,35.21,60.9,746,334,182,44.77,24.4,1173,102,52,0,0,0,0,50,8.7,4.43,0,0,0,0,4.26
"06037901217","Census Tract 9012.17, Los Angeles County, California","ACSSF","ca","140","00","0006550",,,,,"06","037",,,"901217",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037901217","Census Tract 9012.17",,,,542,462,445,17,0,6,0,0,0,74,85.24,82.1,3.14,0,1.11,0,0,0,13.65,53,36,0,0,0,0,17,0,19,34,67.92,0,0,0,0,32.08,0,35.85,64.15,602,521,0,0,33,0,38,10,71,498,86.54,0,0,5.48,0,6.31,1.66,11.79,82.72,549,178,101,32.42,18.4,542,47,30,0,0,0,0,17,8.67,5.54,0,0,0,0,3.14
"06037901218","Census Tract 9012.18, Los Angeles County, California","ACSSF","ca","140","00","0006551",,,,,"06","037",,,"901218",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037901218","Census Tract 9012.18",,,,1092,985,851,134,0,0,0,8,0,99,90.2,77.93,12.27,0,0,0,0.73,0,9.07,7,0,7,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,754,490,77,0,116,0,36,35,102,432,64.99,10.21,0,15.38,0,4.77,4.64,13.53,57.29,747,171,21,22.89,2.81,1092,13,13,0,0,0,0,0,1.19,1.19,0,0,0,0,0
"06037901300","Census Tract 9013, Los Angeles County, California","ACSSF","ca","140","00","0006552",,,,,"06","037",,,"901300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037901300","Census Tract 9013",,,,728,664,599,65,0,0,0,5,0,59,91.21,82.28,8.93,0,0,0,0.69,0,8.1,220,157,0,31,5,0,27,0,67,117,71.36,0,14.09,2.27,0,12.27,0,30.45,53.18,571,418,23,31,10,0,42,47,233,291,73.2,4.03,5.43,1.75,0,7.36,8.23,40.81,50.96,351,84,34,23.93,9.69,727,156,149,0,0,0,0,7,21.46,20.5,0,0,0,0,0.96
"06037910002","Census Tract 9100.02, Los Angeles County, California","ACSSF","ca","140","00","0006553",,,,,"06","037",,,"910002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910002","Census Tract 9100.02",,,,2917,2778,2684,94,0,0,0,13,38,88,95.23,92.01,3.22,0,0,0,0.45,1.3,3.02,713,317,0,0,0,0,361,35,252,461,44.46,0,0,0,0,50.63,4.91,35.34,64.66,1990,1202,10,34,0,0,595,149,1188,758,60.4,0.5,1.71,0,0,29.9,7.49,59.7,38.09,1277,209,114,16.37,8.93,2917,1026,938,0,0,0,0,88,35.17,32.16,0,0,0,0,3.02
"06037910210","Census Tract 9102.10, Los Angeles County, California","ACSSF","ca","140","00","0006554",,,,,"06","037",,,"910210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910210","Census Tract 9102.10",,,,3630,3138,2668,470,20,0,0,0,57,415,86.45,73.5,12.95,0.55,0,0,0,1.57,11.43,337,190,122,0,9,16,0,0,181,25,56.38,36.2,0,2.67,4.75,0,0,53.71,7.42,2281,1459,196,0,261,16,86,263,582,1214,63.96,8.59,0,11.44,0.7,3.77,11.53,25.52,53.22,1944,669,276,34.41,14.2,3630,752,567,46,0,0,34,105,20.72,15.62,1.27,0,0,0.94,2.89
"06037910211","Census Tract 9102.11, Los Angeles County, California","ACSSF","ca","140","00","0006555",,,,,"06","037",,,"910211",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910211","Census Tract 9102.11",,,,772,713,634,79,6,0,12,0,6,35,92.36,82.12,10.23,0.78,0,1.55,0,0.78,4.53,72,72,0,0,0,0,0,0,72,0,100,0,0,0,0,0,0,100,0,444,364,18,4,58,0,0,0,77,291,81.98,4.05,0.9,13.06,0,0,0,17.34,65.54,372,62,33,16.67,8.87,772,96,96,0,0,0,0,0,12.44,12.44,0,0,0,0,0
"06037910212","Census Tract 9102.12, Los Angeles County, California","ACSSF","ca","140","00","0006556",,,,,"06","037",,,"910212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910212","Census Tract 9102.12",,,,1272,1077,1024,53,0,0,10,14,0,171,84.67,80.5,4.17,0,0,0.79,1.1,0,13.44,268,162,41,0,0,0,41,24,162,41,60.45,15.3,0,0,0,15.3,8.96,60.45,15.3,1013,737,41,0,68,0,127,40,162,708,72.75,4.05,0,6.71,0,12.54,3.95,15.99,69.89,745,183,61,24.56,8.19,1271,215,149,5,0,14,0,47,16.92,11.72,0.39,0,1.1,0,3.7
"06037910213","Census Tract 9102.13, Los Angeles County, California","ACSSF","ca","140","00","0006557",,,,,"06","037",,,"910213",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910213","Census Tract 9102.13",,,,757,687,578,109,11,0,0,0,0,59,90.75,76.35,14.4,1.45,0,0,0,0,7.79,120,107,0,0,0,0,13,0,68,52,89.17,0,0,0,0,10.83,0,56.67,43.33,490,334,9,0,9,0,116,22,237,226,68.16,1.84,0,1.84,0,23.67,4.49,48.37,46.12,370,93,44,25.14,11.89,757,208,202,0,0,0,0,6,27.48,26.68,0,0,0,0,0.79
"06037910214","Census Tract 9102.14, Los Angeles County, California","ACSSF","ca","140","00","0006558",,,,,"06","037",,,"910214",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910214","Census Tract 9102.14",,,,2510,2269,2018,251,104,0,0,3,0,134,90.4,80.4,10,4.14,0,0,0.12,0,5.34,434,189,115,0,7,0,95,28,130,177,43.55,26.5,0,1.61,0,21.89,6.45,29.95,40.78,1613,740,245,14,108,20,299,187,700,527,45.88,15.19,0.87,6.7,1.24,18.54,11.59,43.4,32.67,1179,476,182,40.37,15.44,2507,709,598,37,27,0,0,47,28.28,23.85,1.48,1.08,0,0,1.87
"06037910215","Census Tract 9102.15, Los Angeles County, California","ACSSF","ca","140","00","0006559",,,,,"06","037",,,"910215",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910215","Census Tract 9102.15",,,,3226,2916,2583,333,15,8,0,9,8,270,90.39,80.07,10.32,0.46,0.25,0,0.28,0.25,8.37,602,329,75,7,3,0,151,37,192,310,54.65,12.46,1.16,0.5,0,25.08,6.15,31.89,51.5,2041,1023,224,21,121,27,508,117,1075,572,50.12,10.98,1.03,5.93,1.32,24.89,5.73,52.67,28.03,1439,412,265,28.63,18.42,3223,895,679,115,0,9,0,92,27.77,21.07,3.57,0,0.28,0,2.85
"06037910216","Census Tract 9102.16, Los Angeles County, California","ACSSF","ca","140","00","0006560",,,,,"06","037",,,"910216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910216","Census Tract 9102.16",,,,2534,2167,1858,309,7,0,0,0,203,157,85.52,73.32,12.19,0.28,0,0,0,8.01,6.2,257,112,62,0,0,0,38,45,85,110,43.58,24.12,0,0,0,14.79,17.51,33.07,42.8,1437,868,178,0,111,0,131,149,458,633,60.4,12.39,0,7.72,0,9.12,10.37,31.87,44.05,1180,251,49,21.27,4.15,2533,579,430,67,0,0,69,13,22.86,16.98,2.65,0,0,2.72,0.51
"06037910217","Census Tract 9102.17, Los Angeles County, California","ACSSF","ca","140","00","0006561",,,,,"06","037",,,"910217",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910217","Census Tract 9102.17",,,,1909,1545,1310,235,11,0,0,0,33,320,80.93,68.62,12.31,0.58,0,0,0,1.73,16.76,275,118,36,0,0,0,121,0,58,181,42.91,13.09,0,0,0,44,0,21.09,65.82,1514,624,285,4,115,24,337,125,766,308,41.22,18.82,0.26,7.6,1.59,22.26,8.26,50.59,20.34,1239,505,205,40.76,16.55,1909,281,246,8,0,0,0,27,14.72,12.89,0.42,0,0,0,1.41
"06037910218","Census Tract 9102.18, Los Angeles County, California","ACSSF","ca","140","00","0006562",,,,,"06","037",,,"910218",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910218","Census Tract 9102.18",,,,1657,1503,1344,159,10,0,0,0,46,98,90.71,81.11,9.6,0.6,0,0,0,2.78,5.91,624,287,112,0,15,0,180,30,205,262,45.99,17.95,0,2.4,0,28.85,4.81,32.85,41.99,1491,952,149,0,23,0,282,85,472,817,63.85,9.99,0,1.54,0,18.91,5.7,31.66,54.8,867,400,182,46.14,20.99,1657,696,510,123,0,0,46,17,42,30.78,7.42,0,0,2.78,1.03
"06037910301","Census Tract 9103.01, Los Angeles County, California","ACSSF","ca","140","00","0006563",,,,,"06","037",,,"910301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910301","Census Tract 9103.01",,,,1782,1604,1139,465,50,0,0,0,0,128,90.01,63.92,26.09,2.81,0,0,0,0,7.18,387,326,0,25,0,0,0,36,298,64,84.24,0,6.46,0,0,0,9.3,77,16.54,1559,1303,14,25,48,0,60,109,353,1094,83.58,0.9,1.6,3.08,0,3.85,6.99,22.64,70.17,1172,352,150,30.03,12.8,1782,388,296,92,0,0,0,0,21.77,16.61,5.16,0,0,0,0
"06037910302","Census Tract 9103.02, Los Angeles County, California","ACSSF","ca","140","00","0006564",,,,,"06","037",,,"910302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910302","Census Tract 9103.02",,,,2674,2387,2205,182,107,16,0,24,8,132,89.27,82.46,6.81,4,0.6,0,0.9,0.3,4.94,311,212,87,0,12,0,0,0,158,54,68.17,27.97,0,3.86,0,0,0,50.8,17.36,2012,1576,158,26,40,0,115,97,550,1187,78.33,7.85,1.29,1.99,0,5.72,4.82,27.34,59,1701,427,146,25.1,8.58,2674,465,450,15,0,0,0,0,17.39,16.83,0.56,0,0,0,0
"06037910401","Census Tract 9104.01, Los Angeles County, California","ACSSF","ca","140","00","0006565",,,,,"06","037",,,"910401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910401","Census Tract 9104.01",,,,2734,2340,2118,222,0,0,0,15,15,364,85.59,77.47,8.12,0,0,0,0.55,0.55,13.31,1009,592,143,0,8,0,211,55,482,412,58.67,14.17,0,0.79,0,20.91,5.45,47.77,40.83,1972,1046,189,0,152,0,454,131,858,824,53.04,9.58,0,7.71,0,23.02,6.64,43.51,41.78,963,435,117,45.17,12.15,2732,1274,881,185,0,0,0,208,46.63,32.25,6.77,0,0,0,7.61
"06037910404","Census Tract 9104.04, Los Angeles County, California","ACSSF","ca","140","00","0006566",,,,,"06","037",,,"910404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910404","Census Tract 9104.04",,,,1924,1775,1505,270,17,0,27,0,27,78,92.26,78.22,14.03,0.88,0,1.4,0,1.4,4.05,535,189,124,14,38,0,170,0,141,241,35.33,23.18,2.62,7.1,0,31.78,0,26.36,45.05,1187,396,249,14,63,0,371,94,610,244,33.36,20.98,1.18,5.31,0,31.26,7.92,51.39,20.56,652,343,199,52.61,30.52,1924,813,643,107,0,0,54,9,42.26,33.42,5.56,0,0,2.81,0.47
"06037910405","Census Tract 9104.05, Los Angeles County, California","ACSSF","ca","140","00","0006567",,,,,"06","037",,,"910405",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910405","Census Tract 9104.05",,,,2183,1906,1691,215,90,0,6,31,54,96,87.31,77.46,9.85,4.12,0,0.27,1.42,2.47,4.4,1362,335,314,38,17,16,569,73,159,823,24.6,23.05,2.79,1.25,1.17,41.78,5.36,11.67,60.43,1718,504,336,38,25,16,712,87,1097,211,29.34,19.56,2.21,1.46,0.93,41.44,5.06,63.85,12.28,356,165,81,46.35,22.75,2172,1662,1224,190,79,31,60,78,76.52,56.35,8.75,3.64,1.43,2.76,3.59
"06037910501","Census Tract 9105.01, Los Angeles County, California","ACSSF","ca","140","00","0006568",,,,,"06","037",,,"910501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910501","Census Tract 9105.01",,,,1743,1416,1246,170,100,0,0,22,111,94,81.24,71.49,9.75,5.74,0,0,1.26,6.37,5.39,2000,533,810,11,32,0,522,92,307,868,26.65,40.5,0.55,1.6,0,26.1,4.6,15.35,43.4,2067,576,810,20,32,0,537,92,930,312,27.87,39.19,0.97,1.55,0,25.98,4.45,44.99,15.09,67,22,13,32.84,19.4,1743,1621,1146,159,84,22,127,83,93,65.75,9.12,4.82,1.26,7.29,4.76
"06037910502","Census Tract 9105.02, Los Angeles County, California","ACSSF","ca","140","00","0006569",,,,,"06","037",,,"910502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910502","Census Tract 9105.02",,,,1807,1680,1387,293,36,0,0,30,0,61,92.97,76.76,16.21,1.99,0,0,1.66,0,3.38,881,266,252,0,60,0,263,40,78,474,30.19,28.6,0,6.81,0,29.85,4.54,8.85,53.8,1359,387,252,0,74,0,469,177,878,138,28.48,18.54,0,5.45,0,34.51,13.02,64.61,10.15,478,137,61,28.66,12.76,1807,1175,903,153,36,30,0,53,65.02,49.97,8.47,1.99,1.66,0,2.93
"06037910504","Census Tract 9105.04, Los Angeles County, California","ACSSF","ca","140","00","0006570",,,,,"06","037",,,"910504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910504","Census Tract 9105.04",,,,1665,1543,1350,193,30,0,0,0,0,92,92.67,81.08,11.59,1.8,0,0,0,0,5.53,502,197,119,0,0,3,120,63,39,336,39.24,23.71,0,0,0.6,23.9,12.55,7.77,66.93,1200,513,228,2,49,3,284,121,681,208,42.75,19,0.17,4.08,0.25,23.67,10.08,56.75,17.33,698,220,34,31.52,4.87,1665,610,534,42,10,0,0,24,36.64,32.07,2.52,0.6,0,0,1.44
"06037910505","Census Tract 9105.05, Los Angeles County, California","ACSSF","ca","140","00","0006571",,,,,"06","037",,,"910505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910505","Census Tract 9105.05",,,,1362,1325,1080,245,4,0,0,0,22,11,97.28,79.3,17.99,0.29,0,0,0,1.62,0.81,185,69,33,31,5,0,47,0,37,75,37.3,17.84,16.76,2.7,0,25.41,0,20,40.54,854,343,74,31,32,0,277,97,572,114,40.16,8.67,3.63,3.75,0,32.44,11.36,66.98,13.35,669,311,133,46.49,19.88,1362,202,156,24,0,0,22,0,14.83,11.45,1.76,0,0,1.62,0
"06037910601","Census Tract 9106.01, Los Angeles County, California","ACSSF","ca","140","00","0006572",,,,,"06","037",,,"910601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910601","Census Tract 9106.01",,,,2744,2492,2217,275,98,0,0,13,30,111,90.82,80.79,10.02,3.57,0,0,0.47,1.09,4.05,549,186,189,0,0,0,133,41,90,263,33.88,34.43,0,0,0,24.23,7.47,16.39,47.91,1722,699,284,0,0,0,636,103,1158,257,40.59,16.49,0,0,0,36.93,5.98,67.25,14.92,1173,463,117,39.47,9.97,2744,771,676,0,0,13,32,50,28.1,24.64,0,0,0.47,1.17,1.82
"06037910602","Census Tract 9106.02, Los Angeles County, California","ACSSF","ca","140","00","0006573",,,,,"06","037",,,"910602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910602","Census Tract 9106.02",,,,2150,1850,1523,327,52,0,0,21,105,122,86.05,70.84,15.21,2.42,0,0,0.98,4.88,5.67,853,403,202,0,66,0,147,35,247,315,47.25,23.68,0,7.74,0,17.23,4.1,28.96,36.93,1429,664,243,11,121,0,323,67,627,415,46.47,17,0.77,8.47,0,22.6,4.69,43.88,29.04,576,142,22,24.65,3.82,2150,1185,924,145,11,0,105,0,55.12,42.98,6.74,0.51,0,4.88,0
